mean_intensity,std_intensity,min_intensity,max_intensity,label
0.50568885,0.20863767,0.02745098,0.8862745,1
0.56871134,0.18917999,0.015686275,0.92941177,1
0.5253845,0.20185004,0.007843138,0.83137256,1
0.49888954,0.2220486,0.0,0.8901961,1
0.4142436,0.25865796,0.0,0.9529412,1
0.46646476,0.21225785,0.007843138,0.8745098,1
0.40426287,0.21986225,0.003921569,0.88235295,1
0.40426287,0.21986225,0.003921569,0.88235295,1
0.41273427,0.20278724,0.0,0.8117647,1
0.42744502,0.24029206,0.0,0.9843137,1
0.48759538,0.20588857,0.007843138,0.87058824,1
0.48237538,0.20670484,0.003921569,0.8,1
0.45006037,0.20334662,0.011764706,0.78431374,1
0.35718447,0.18954785,0.0,0.7019608,1
0.49210125,0.18322478,0.011764706,0.87058824,1
0.54993504,0.18275796,0.12941177,0.8784314,1
0.3589449,0.18375759,0.019607844,0.8862745,1
0.4299838,0.21206732,0.019607844,0.8235294,1
0.4126657,0.20749861,0.007843138,0.87058824,1
0.42805514,0.21934323,0.03529412,0.85882354,1
0.34859836,0.19560967,0.0,0.79607844,1
0.46620697,0.19879633,0.003921569,0.79607844,1
0.59893787,0.19628724,0.019607844,0.84705883,1
0.48034278,0.18305144,0.0,0.8117647,1
0.5581798,0.16592702,0.003921569,0.84705883,1
0.5581798,0.16592702,0.003921569,0.84705883,1
0.4371585,0.16328262,0.007843138,0.76862746,1
0.49208313,0.18058252,0.015686275,0.8627451,1
0.37779137,0.19107476,0.0,0.9254902,1
0.56168133,0.1919588,0.0,0.8980392,1
0.4421897,0.18733673,0.003921569,0.9254902,1
0.48466387,0.22365423,0.0,0.8784314,1
0.3955813,0.19360402,0.0,0.9490196,1
0.4668564,0.19784448,0.0,0.84705883,1
0.39723316,0.2021605,0.023529412,0.8117647,1
0.48952666,0.20363466,0.0,0.8980392,1
0.5782263,0.2209412,0.003921569,0.9019608,1
0.43009984,0.2083442,0.023529412,0.7921569,1
0.45800424,0.21639441,0.023529412,0.7882353,1
0.48282596,0.20808692,0.003921569,0.84313726,1
0.44478193,0.20831363,0.015686275,0.8666667,1
0.46323907,0.20801519,0.019607844,0.8666667,1
0.45432308,0.27411926,0.0,0.95686275,1
0.3914429,0.18196037,0.0,0.76862746,1
0.44880748,0.27957916,0.0,0.9647059,1
0.50753844,0.23332636,0.0,0.90588236,1
0.52766836,0.20350851,0.0,0.91764706,1
0.36490855,0.14297496,0.0,0.87058824,1
0.5267796,0.18094468,0.003921569,0.94509804,1
0.46311277,0.19323008,0.007843138,0.88235295,1
0.34908786,0.18926413,0.0,0.78039217,1
0.4515425,0.17951587,0.007843138,0.87058824,1
0.4403549,0.22116664,0.007843138,0.8666667,1
0.35080853,0.18321235,0.0,0.78431374,1
0.58171743,0.18950948,0.007843138,0.8784314,1
0.41825238,0.27901003,0.0,0.96862745,1
0.51140773,0.19259445,0.007843138,0.84313726,1
0.44461933,0.18218078,0.0,0.8392157,1
0.43791282,0.19083133,0.003921569,0.83137256,1
0.5341284,0.17071426,0.019607844,0.8509804,1
0.37428862,0.20606564,0.0,0.96862745,1
0.5058463,0.2098854,0.015686275,0.85490197,1
0.42573443,0.21393673,0.003921569,0.8352941,1
0.3755686,0.21194056,0.0,0.84313726,1
0.4869608,0.24388391,0.0,0.96862745,1
0.4745358,0.18743767,0.007843138,0.7764706,1
0.23029415,0.09772863,0.011764706,0.59607846,1
0.48415208,0.18020488,0.007843138,0.90588236,1
0.45679522,0.17146756,0.0,0.8392157,1
0.43301663,0.24718142,0.0,0.9490196,1
0.44226187,0.17943229,0.003921569,0.9882353,1
0.48222443,0.20776126,0.0,0.79607844,1
0.514955,0.22006434,0.011764706,0.8117647,1
0.5427553,0.17989053,0.0,0.8784314,1
0.5262907,0.19297913,0.0,0.8,1
0.5169386,0.23612608,0.0,0.9607843,1
0.39427054,0.18534851,0.011764706,0.8,1
0.37226602,0.22022516,0.0,0.8627451,1
0.46556273,0.22905652,0.0,0.98039216,1
0.574455,0.17875439,0.0,0.8039216,1
0.43078217,0.18594892,0.0,0.75686276,1
0.5377216,0.20815943,0.0,0.8117647,1
0.42064255,0.20625915,0.007843138,0.85490197,1
0.4225423,0.23238932,0.003921569,0.89411765,1
0.37793863,0.21502051,0.0,0.9647059,1
0.5082733,0.18550226,0.011764706,0.87058824,1
0.49089804,0.18628214,0.0,0.9254902,1
0.49967864,0.19048144,0.003921569,0.88235295,1
0.405548,0.2814858,0.0,0.9019608,1
0.49632964,0.17044602,0.011764706,0.8862745,1
0.41998482,0.18434672,0.011764706,0.85882354,1
0.4393895,0.23434114,0.0,0.92156863,1
0.5904524,0.24811102,0.0,0.95686275,1
0.437717,0.25459266,0.0,0.99215686,1
0.4429611,0.20813419,0.0,0.9882353,1
0.518304,0.2919911,0.0,0.9882353,1
0.48867497,0.23218158,0.0,0.95686275,1
0.57947725,0.2390569,0.0,1.0,1
0.48181993,0.28453752,0.003921569,0.99607843,1
0.47317535,0.27710143,0.003921569,0.99607843,1
0.54183966,0.19500193,0.0,0.94509804,1
0.59203666,0.25757834,0.0,0.95686275,1
0.2959265,0.12363145,0.0,0.8235294,1
0.5171702,0.18347184,0.0,0.8901961,1
0.30902955,0.21481763,0.0,0.8862745,1
0.4941072,0.26974297,0.0,0.92941177,1
0.4990151,0.275097,0.0,0.9411765,1
0.5879093,0.25470912,0.0,0.99607843,1
0.49030802,0.26711053,0.0,0.9607843,1
0.55205995,0.21566388,0.0,0.99607843,1
0.40556574,0.26251495,0.0,0.9882353,1
0.48352605,0.21891898,0.0,0.9529412,1
0.41548082,0.2393387,0.0,0.9843137,1
0.40526915,0.2710825,0.0,0.9254902,1
0.48818856,0.2500716,0.0,0.9607843,1
0.60758454,0.24392276,0.0,0.99607843,1
0.38317597,0.22156723,0.0,0.9490196,1
0.5446761,0.25229004,0.0,0.99607843,1
0.48366958,0.25670758,0.0,0.99607843,1
0.43177718,0.25647473,0.0,0.9843137,1
0.49020553,0.24019285,0.0,0.9098039,1
0.5011711,0.23555475,0.0,0.9490196,1
0.5055914,0.27217942,0.0,0.99607843,1
0.5836845,0.2257286,0.0,0.99607843,1
0.47774515,0.25336117,0.0,0.99607843,1
0.49052787,0.2366831,0.0,0.9764706,1
0.52586585,0.26614484,0.0,0.91764706,1
0.46395972,0.30679163,0.0,0.99607843,1
0.46509635,0.23595282,0.0,0.9490196,1
0.4000963,0.21626823,0.0,0.972549,1
0.32952252,0.20922998,0.0,0.98039216,1
0.46778205,0.25207666,0.0,0.9647059,1
0.43628573,0.2758488,0.0,0.9372549,1
0.62524056,0.23394595,0.003921569,0.9843137,1
0.5728813,0.23535515,0.0,0.9882353,1
0.54633504,0.25179037,0.0,0.972549,1
0.46894878,0.27881345,0.0,0.8901961,1
0.36704934,0.25005808,0.0,0.9882353,1
0.30797812,0.18372066,0.0,0.6509804,1
0.30797812,0.18372066,0.0,0.6509804,1
0.4716061,0.26843008,0.0,0.9843137,1
0.397288,0.22543491,0.0,0.9607843,1
0.46113887,0.27900842,0.0,1.0,1
0.55073166,0.2319254,0.0,0.99607843,1
0.41713604,0.2468581,0.0,0.9764706,1
0.4406757,0.2619243,0.0,0.8901961,1
0.5062588,0.24123953,0.0,0.91764706,1
0.515587,0.22649461,0.0,0.9254902,1
0.40884325,0.22222549,0.0,0.9843137,1
0.47549647,0.3056263,0.0,0.99607843,1
0.5411454,0.22017774,0.0,0.99215686,1
0.5270842,0.2531166,0.0,0.99607843,1
0.60453486,0.23561014,0.0,0.972549,1
0.41110098,0.29395312,0.0,0.96862745,1
0.57159364,0.23061146,0.0,0.99607843,1
0.46544835,0.28834635,0.0,0.99607843,1
0.46139234,0.25352538,0.0,0.99607843,1
0.44089076,0.2777678,0.0,0.99607843,1
0.55489665,0.19098264,0.0,0.7921569,1
0.5729593,0.19950731,0.003921569,0.9843137,1
0.5165466,0.21419516,0.0,0.90588236,1
0.47107464,0.22929561,0.02745098,0.80784315,1
0.44980067,0.17564845,0.0,0.8039216,1
0.36980388,0.20412977,0.0,0.9254902,1
0.4288927,0.19188115,0.007843138,0.77254903,1
0.45763382,0.21466449,0.011764706,0.8117647,1
0.4023619,0.21425113,0.0,0.84705883,1
0.51415867,0.23238678,0.0,0.9019608,1
0.46801758,0.21362557,0.011764706,0.7882353,1
0.4296229,0.22859903,0.0,0.8,1
0.4211344,0.22478588,0.003921569,0.84313726,1
0.4623956,0.21077463,0.023529412,0.8039216,1
0.4285944,0.2227876,0.0,0.99215686,1
0.3441832,0.22272581,0.0,0.89411765,1
0.5034752,0.18742135,0.015686275,0.91764706,1
0.41176033,0.20441194,0.015686275,0.8980392,1
0.35988867,0.21755192,0.0,0.9372549,1
0.46319154,0.20451702,0.0,0.90588236,1
0.56807256,0.22437437,0.007843138,0.91764706,1
0.42150408,0.18482792,0.003921569,0.8784314,1
0.47270238,0.17882423,0.003921569,0.8745098,1
0.54835534,0.19099124,0.05490196,0.827451,1
0.5456913,0.21287224,0.0,0.95686275,1
0.58403534,0.22797643,0.0,0.96862745,1
0.42761582,0.24887063,0.0,0.9843137,1
0.54711354,0.24350119,0.0,0.94509804,1
0.523501,0.27694264,0.0,0.99607843,1
0.5067416,0.1983987,0.0,0.9411765,1
0.5728369,0.29292244,0.0,0.9529412,1
0.51704025,0.24113029,0.0,0.92156863,1
0.44143698,0.24579072,0.0,1.0,1
0.5473133,0.27558053,0.0,0.99607843,1
0.43423042,0.23379797,0.0,0.9411765,1
0.50180596,0.21899459,0.0,0.8,1
0.54245055,0.24172506,0.0,0.972549,1
0.5720723,0.26791877,0.0,0.99607843,1
0.4432864,0.2470808,0.0,0.9843137,1
0.5107906,0.25014165,0.0,0.8392157,1
0.49911612,0.2740852,0.0,0.98039216,1
0.49269804,0.29266405,0.0,1.0,1
0.47102138,0.22890685,0.0,0.9372549,1
0.59746116,0.2767895,0.0,0.9882353,1
0.5377721,0.29604805,0.0,0.99607843,1
0.43941504,0.2328675,0.0,0.9529412,1
0.41537195,0.1879623,0.015686275,0.7921569,1
0.58798355,0.17159258,0.015686275,0.827451,1
0.43948072,0.20937648,0.02745098,0.8,1
0.44924274,0.25852248,0.0,0.91764706,1
0.57346773,0.2387705,0.0,0.99607843,1
0.44244322,0.26139432,0.0,0.93333334,1
0.47406992,0.22590514,0.0,0.8901961,1
0.58773345,0.21742256,0.0,0.99607843,1
0.5438136,0.2686474,0.0,0.99215686,1
0.4963271,0.27235606,0.0,0.99607843,1
0.4295965,0.23402981,0.0,1.0,1
0.47830635,0.26978123,0.0,0.99607843,1
0.54630905,0.2399897,0.0,0.99607843,1
0.52187675,0.25163653,0.0,0.99607843,1
0.43536228,0.23790114,0.0,0.8509804,1
0.46588105,0.22760274,0.0,0.9529412,1
0.5260894,0.24828164,0.0,0.9490196,1
0.48304713,0.24998169,0.0,0.9254902,1
0.48835143,0.2381905,0.0,0.9098039,1
0.50282705,0.23043945,0.0,0.9411765,1
0.51153713,0.22941709,0.0,0.8862745,1
0.46489745,0.23417196,0.0,0.9882353,1
0.428388,0.23638146,0.0,1.0,1
0.53440046,0.27900255,0.0,0.93333334,1
0.51985335,0.19756171,0.0,1.0,1
0.48451295,0.21394047,0.0,0.96862745,1
0.52998656,0.23324095,0.0,0.99607843,1
0.47235912,0.25540864,0.0,0.99215686,1
0.514739,0.26809573,0.0,0.96862745,1
0.4844882,0.2857904,0.0,0.91764706,1
0.5115075,0.22895466,0.0,0.99607843,1
0.5319368,0.2251852,0.0,1.0,1
0.42790946,0.25678924,0.0,0.9882353,1
0.4460469,0.24700351,0.0,0.90588236,1
0.514339,0.23881961,0.0,0.99607843,1
0.5009084,0.29117665,0.0,0.99607843,1
0.5173579,0.23487319,0.0,0.83137256,1
0.41589543,0.21963224,0.0,0.9882353,1
0.47776452,0.21366334,0.0,0.9843137,1
0.47443074,0.26629263,0.0,0.8666667,1
0.38847563,0.24719188,0.0,0.7647059,1
0.56299907,0.16516593,0.0,0.98039216,1
0.51826215,0.19288696,0.003921569,0.95686275,1
0.42592028,0.16390847,0.0,0.9254902,1
0.4801656,0.22408016,0.0,0.93333334,1
0.45455763,0.18233125,0.0,0.9843137,1
0.3664433,0.19996479,0.0,0.91764706,1
0.45356387,0.17608353,0.0,0.92156863,1
0.36362177,0.24745794,0.0,0.99607843,1
0.52911067,0.2563662,0.0,0.9843137,1
0.5349913,0.20881411,0.0,0.972549,1
0.29223207,0.15533647,0.0,0.74509805,1
0.4690476,0.21178496,0.003921569,0.8784314,1
0.38517988,0.1668711,0.0,0.84705883,1
0.37086046,0.19702654,0.0,0.8745098,1
0.48195893,0.25068736,0.0,0.9529412,1
0.50727826,0.2084236,0.0,0.8901961,1
0.30766165,0.15804707,0.0,0.91764706,1
0.46059003,0.17339145,0.0,0.9882353,1
0.5542246,0.17484197,0.0,0.84313726,1
0.40037814,0.20828432,0.0,0.9372549,1
0.26523843,0.1406454,0.0,0.9372549,1
0.40286046,0.18591338,0.0,0.9607843,1
0.52469856,0.20700312,0.003921569,0.9254902,1
0.34496137,0.22118439,0.0,0.98039216,1
0.4443206,0.20408404,0.0,0.85882354,1
0.45235127,0.20090023,0.015686275,0.8862745,1
0.44208917,0.24362515,0.0,0.92156863,1
0.5724153,0.18240781,0.0,0.8862745,1
0.49389878,0.21422592,0.0,0.99607843,1
0.43780392,0.21692954,0.0,0.89411765,1
0.3974392,0.20213449,0.0,0.8745098,1
0.4916885,0.2096874,0.003921569,0.9098039,1
0.49405468,0.216939,0.0,0.88235295,1
0.43457446,0.18337275,0.0,0.92156863,1
0.47927758,0.21499874,0.0,0.87058824,1
0.4658883,0.19187547,0.0,0.9098039,1
0.49803007,0.1780435,0.003921569,0.90588236,1
0.5304997,0.19875877,0.0,0.80784315,1
0.53666633,0.21127482,0.003921569,0.8352941,1
0.528085,0.21428804,0.0,0.87058824,1
0.5158827,0.19017604,0.0,0.79607844,1
0.41826263,0.26573217,0.0,0.972549,1
0.5778685,0.19822083,0.0,0.8352941,1
0.42710546,0.18862621,0.003921569,0.7647059,1
0.32710803,0.1401778,0.0,0.8156863,1
0.4816364,0.23377222,0.011764706,0.81960785,1
0.4993252,0.17780697,0.0,0.84705883,1
0.37161452,0.22094524,0.0,0.89411765,1
0.53213215,0.21636452,0.003921569,0.89411765,1
0.37275323,0.20315295,0.0,0.85882354,1
0.4048604,0.27652973,0.0,0.9882353,1
0.4509491,0.21901473,0.0,0.9607843,1
0.3990562,0.19419672,0.0,0.87058824,1
0.35839054,0.15058951,0.011764706,0.8980392,1
0.5888043,0.17798623,0.0,0.8784314,1
0.4277089,0.16783573,0.0,0.8784314,1
0.2836562,0.15490745,0.0,0.77254903,1
0.52068686,0.20078002,0.0,0.8352941,1
0.39913562,0.19201759,0.0,0.85882354,1
0.4291894,0.19831298,0.0,0.93333334,1
0.5466804,0.19678241,0.003921569,0.84313726,1
0.49130458,0.24736017,0.0,0.8509804,1
0.48917654,0.22850579,0.007843138,0.83137256,1
0.548437,0.23956089,0.003921569,0.8901961,1
0.516405,0.19273098,0.0,0.83137256,1
0.4923653,0.24649774,0.0,0.91764706,1
